date,Ticker,current_price,avg_growth,avg_capex,forecasted_share_price_avg_growth,eg_growth,forecasted_share_price_eg_growth,forecasted_share_price_quaterly_growth
2021-08-29,COST,507.4800109863281,0.9099485626397726,0.07701069702827469,151935.70035782453,0.2,2192.619204536925,31610.102583771128
2022-01-29,KR,44.0,0.2975557354654345,0.00949686745408751,242.25171676164163,0.1,17.2955631278811,315.32128189072995
2022-01-02,SFM,33.040000915527344,0.2640503543695584,-0.014841510857872572,72.29081957849061,0.2,28.14012980949612,150.74600475084878
2021-09-25,AAPL,152.5500030517578,0.0690543387679342,0.02759989393319237,43.22950420426078,0.1,54.525856377115524,30.17385517441779
2021-06-30,MSFT,258.05999755859375,0.16214082522829024,0.24173485856781726,66.03895228523528,0.1,67.81587284676576,0.12465959052575211
2021-12-31,AMZN,97.19999694824219,0.09035835398551322,0.5871882498060002,-841.8322464880138,0.1,3.9799615583807983,-1957.5335237566135
2021-12-31,TSLA,208.30999755859375,-0.4767298492940566,0.6050526203663268,-417.03091588587085,0.1,27.23175040641954,-829.0529600749438
2021-12-31,GOOGL,94.3499984741211,0.29796803032149294,0.20275792833813433,231.08849624191348,0.1,56.75641655192909,171.292383876495
2021-12-31,GOOG,94.58999633789062,0.17897012878089197,0.12685937824109336,112.24295791740911,0.1,65.9509715728028,30.309102793553336
2021-09-30,V,223.55999755859375,0.20311895210504416,0.10250172764836407,140.60685765752982,0.1,68.58557857235604,144.92171611832993
2021-12-31,MA,361.1300048828125,0.1631280637850502,0.1637446166762935,77.32700422215473,0.1,52.08671065417372,135.13865465116982
2021-10-31,AVGO,595.5900268554688,0.43051519669514726,0.013536404346191614,5387.392031998373,0.1,569.6293122032866,5002.5258266502915
2022-01-30,HD,317.95001220703125,0.12312909805411028,0.09093574663479972,442.52670682459393,0.1,378.4224875012976,103.50436012422243
2021-08-31,ACN,277.04998779296875,0.14841197989977098,0.07201946476231345,139.60284276340116,0.1,100.23857530874997,70.00636835088795
2021-12-03,ADBE,356.8500061035156,0.3307807933031251,0.1408522608077383,289.0308989585916,0.1,55.14939781214775,697.7693324269061
2021-05-31,NKE,124.83999633789062,0.5241367541096337,-0.036169877098974644,473.3970753184321,0.1,22.031549253969352,800.9256610888333
2021-09-26,QCOM,127.72000122070312,0.26485839581956794,0.16968654490971533,274.2547869694573,0.1,84.09716530667981,389.9410953264324
2021-12-31,UNP,201.58999633789062,0.15951444427312939,-0.0675928370436638,294.58690774943926,0.1,149.88919155062305,243.75570837036798
2021-12-31,UPS,183.2100067138672,-0.5601467699758262,0.1416515560529846,-136.9366688352815,0.1,257.3404660148117,-268.41337378030505
2021-07-31,INTU,404.3800048828125,0.20500421052829312,0.00433719807809253,130.575705171292,0.1,60.007868210366915,192.14569333324891
2021-10-31,DE,433.30999755859375,-14.592521217722132,0.3810259873845183,5081953580361.951,0.1,-67.10106590192575,14126828955446.602
2022-01-28,LOW,212.75,0.29004771202154245,0.12120293345854584,1401.7638185931532,0.1,360.0449403071819,489.34550533451534
2021-12-31,CAT,247.7899932861328,0.0671191451510575,-0.029915527225742686,27.4209427418563,0.1,38.70240432288205,-312.6779322385147
2021-12-31,TXN,175.32000732421875,0.09832182141607594,0.5347581279921212,-238.57466776153115,0.1,41.14014814154936,-631.0962833176392
2021-12-25,AMD,78.5,-0.3025696356586145,0.23700504233620348,-2.878859810795228,0.1,34.65849376845667,nan
2021-10-31,AMAT,115.44000244140625,0.38040254862122097,0.2653561340400719,220.8401163195086,0.1,27.7636773423751,619.320148933371
2021-12-31,BKNG,2462.010009765625,-2.3465609581165885,0.13733397357084146,2958.6350296374553,0.1,825.772105866723,1759.0062806544224
2022-01-31,TJX,79.83000183105469,0.053221767056890947,0.08781223569310563,4.352283762506896,0.1,15.709108484131255,-38.89772206625404
2021-12-31,NOW,439.010009765625,1.9114596026859285,0.2612572035647657,140620.52848282806,0.1,-13.819940558790734,414473.71569875
2021-05-31,ORCL,87.27999877929688,0.01536244273639953,0.11283141832698122,1.9175041112254234,0.1,30.71353001335506,-63.75175626315012
2021-06-30,ADP,228.6999969482422,0.09069339583008589,0.08036777204686164,22.882457378078094,0.1,30.342066741560487,-566.3357097277334
2021-12-31,NFLX,347.9599914550781,-0.19013672865087342,0.24478472139943533,22.814144118110356,0.1,347.14930913740295,-28.44347194539648
2021-06-30,LRCX,495.6600036621094,0.4043551959675679,0.1694142062067343,1489.6338827826935,0.1,145.48244104301838,3675.0577460941736
2021-12-31,ITW,240.33999633789062,0.02338414770857396,0.02475616387386721,28.47608066113701,0.1,63.11649278779336,nan
2022-01-28,DELL,42.47999954223633,0.43261888193007453,0.38989611607778835,692.6905478562496,0.1,53.837577560087134,95.5873373243456
2021-12-31,WM,154.9199981689453,0.1277740045756115,0.0788472182205021,163.63983943557105,0.1,133.00240317078402,5.2512564066085625
2021-12-31,SHW,227.97999572753906,0.13204905671396996,0.08954622788447673,36.021435917934845,0.1,21.67410592742608,3.554202254920708
2022-01-28,DG,227.82000732421875,0.1531039773589755,0.1670573360083944,4.800081901420409,0.1,10.675867593118964,-51.73705644536705
2022-01-01,CDNS,194.44000244140625,0.2096471856044733,0.09339376945500501,38.78617176761322,0.1,17.955178593871942,72.6216089337656
2022-01-31,ADSK,219.97999572753906,-0.9250488525725571,0.041051502549945044,-13.875984589009484,0.1,-9.84359141255645,-70.54160878858687
2021-07-31,PANW,169.27999877929688,0.32381962698156547,0.4048403825642217,-49.42456457535464,0.1,-12.34191167050886,-139.9132423052399
