date,Ticker,current_price,avg_growth,avg_capex,forecasted_share_price_avg_growth,eg_growth,forecasted_share_price_eg_growth,forecasted_share_price_quaterly_growth
2023-06-30 00:00:00,MSFT,415.1300048828125,0.10481718633205946,0.223509074758285,56.5456327916695,0.1,135.07439878374555,
2023-09-30 00:00:00,AAPL,192.25,0.11983279560370996,0.16868461204843754,105.97951632048506,0.1,100.4008476914209,
2024-01-31 00:00:00,NVDA,1096.3299560546875,2.0988495664437425,0.1088396474470768,2555731.0889766035,0.1,184.80355099479956,
2023-12-31 00:00:00,AMZN,176.44000244140625,-1.4426705517459546,0.1306475150044374,-88.8240286294171,0.1,62.92190924509361,
2023-12-31 00:00:00,META,466.8299865722656,0.48138899974492216,0.26059821394741284,3327.097667179085,0.1,211.25246401725815,
2023-12-31 00:00:00,GOOGL,172.5,0.2058992460949097,0.13600144366048528,325.0147724732817,0.1,158.94805725531396,
2023-12-31 00:00:00,GOOG,173.9600067138672,0.2058992460949097,0.13600144366048528,339.88548222518017,0.1,166.22055876989114,
2023-12-31 00:00:00,LLY,820.3400268554688,-0.542044263545847,0.6533755752554501,-3531.8685210642816,0.1,29.758422732062943,
2023-10-31 00:00:00,AVGO,1328.550048828125,0.1513587048228503,-0.006682732982196214,853.0026235562663,0.1,609.8735244412894,
2023-12-31 00:00:00,TSLA,178.0800018310547,0.3449004756560982,0.5358874395316195,-199.4353524026974,0.1,62.89601724262534,
2023-12-31 00:00:00,UNH,495.3699951171875,0.08747872017657123,0.1822404545266018,348.8486065533069,0.1,438.60858468705163,
2023-09-30 00:00:00,V,272.4599914550781,0.27643013466285526,0.14183984564163046,534.667608686131,0.1,169.05995969327338,
2023-06-30 00:00:00,PG,164.5399932861328,-0.008592261860169733,0.0031824102122204184,47.54761744951701,0.1,99.55720785944571,
2023-12-31 00:00:00,MA,447.07000732421875,0.1911704389358521,0.1630597228452705,332.34381595553657,0.1,187.493748069055,
2023-08-31 00:00:00,COST,809.8900146484375,0.1553347760580274,0.15744731042267188,194.95901977311513,0.1,180.83081739170655,
2023-12-31 00:00:00,JNJ,146.6699981689453,-0.039022384314686936,0.14643918488430693,15.408398985943613,0.1,110.2418134720789,
2024-01-31 00:00:00,HD,334.8699951171875,0.07904312113507095,0.09721176983165047,212.4091024394412,0.1,262.18242027991084,
2023-12-31 00:00:00,MRK,125.54000091552734,0.2676028271672933,-0.042947928721253054,67.32616064016521,0.1,10.144931861314372,
2023-12-31 00:00:00,NFLX,641.6199951171875,-3.684422487083286,-0.10478352685150834,2220218.8551696404,0.1,699.086874791361,
2024-01-31 00:00:00,WMT,65.76000213623047,-0.07571458614847835,0.26183169428519854,-87.68181898733204,0.1,28.449136464407115,
2023-12-31 00:00:00,ABBV,161.24000549316406,0.10741314408974052,-0.004232822815893896,130.9210095747833,0.1,123.57085819732833,
2023-12-31 00:00:00,CVX,162.3000030517578,4.024783180572813,0.2370765650913859,513108025.0084835,0.1,225.21098515640418,
2023-12-31 00:00:00,AMD,166.89999389648438,0.8238023458590141,0.24405315614617942,3224.4599496849582,0.1,38.269462820569125,
2023-12-31 00:00:00,KO,62.93000030517578,0.05605186245222173,0.1649982250358373,24.505296495958813,0.1,40.43982983788309,
2023-12-31 00:00:00,PEP,172.89999389648438,0.10418788862063914,0.09212233827219278,90.77237171337863,0.1,101.29041270759978,
2023-09-30 00:00:00,QCOM,204.0500030517578,0.39791654707507584,0.06032699311538168,861.5720084753979,0.1,116.67310111222152,
2023-12-31 00:00:00,TMO,567.97998046875,0.005490094009222793,0.08669156246279329,179.47867787321073,0.1,375.2115254090888,
2024-01-31 00:00:00,CRM,234.44000244140625,0.33028359292640086,0.015045210212558724,594.5113566363814,0.1,128.96500401860936,
2023-12-31 00:00:00,LIN,435.5199890136719,0.15820398683494716,0.043115538104090745,378.23042191986866,0.1,234.5270419038224,
2023-11-30 00:00:00,ADBE,444.760009765625,0.1032788643083113,-0.028285497815964927,209.9482376855637,0.1,202.53275872238703,
2023-07-31 00:00:00,CSCO,46.5,0.121361350172397,0.12262729030642654,58.166615538881395,0.1,51.71935047097509,
2023-05-31 00:00:00,ORCL,117.19000244140625,0.07942124267689939,0.8018268686477971,-3144.067196442886,0.1,63.00517243914142,
2023-09-30 00:00:00,DIS,103.91000366210938,0.8930227765327542,0.09212172260041751,9063.126455450738,0.1,53.84112837892331,
2023-12-31 00:00:00,MCD,258.8900146484375,0.21012910274423657,0.13851194100841244,418.3336484145347,0.1,202.5537899837161,
2023-10-31 00:00:00,AMAT,215.0800018310547,0.34141037364735166,0.38880627430950804,512.6765814505408,0.1,121.43031477089794,
2023-08-31 00:00:00,ACN,282.2900085449219,0.05762792815689043,-0.019482993706524055,146.28674796336998,0.1,189.7433185859083,
2023-12-31 00:00:00,GE,165.13999938964844,0.3488966447649596,0.01892083199577547,794.7000290587446,0.1,148.1837568483159,
2023-12-31 00:00:00,TXN,195.00999450683594,-0.22824691165070754,1.2475368953697803,-47630.6333159672,0.1,72.45665510430031,
2023-12-31 00:00:00,ABT,102.19000244140625,0.02049802354616918,0.015914389951605074,38.2878428033929,0.1,67.59796470962878,
2023-12-31 00:00:00,CAT,338.5199890136719,0.37021431691114265,0.13661935748058404,2073.099299406422,0.1,321.2232671562162,
2023-12-31 00:00:00,VZ,41.150001525878906,-1.1885809705334522,0.46191923046592853,-861.88038853272,0.1,57.018107032940634,
2023-12-31 00:00:00,DHR,256.79998779296875,0.04496015508688896,0.2354264061979708,27.91999768401651,0.1,112.72456092835472,
